,media name,media,post,link,time
64,BuzzFeed News,BuzzFeedNews,The rumors reached new heights after a video of Ayesha speaking about lacking “male attention” outside of her and Steph’s marriage resurfaced on Twitter last month.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Falbertsamaha%2Fkroger-essential-workers-two-years-pandemic%3Fd_id%3D3036787%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2erimRM2mc4wg-Ht5KMWTpoYaAnYy1KkMsMvjgGcJmc0SYxJV55bf_ZdA&h=AT0wFCXAnDxXLXSWuJZ3aM8AwH2PgbxjTpxcTvXRE_VbaU7316qquIig3vWSHUDCYX8VZcasA1uUsAGep-pk7d6k5lE7j2OTmsZk7tyoBAFWJwbcoWBMZMslEG8afGV-IM1cHr63jvsZMylDvCh1&__tn__=%2CmH-R&c[0]=AT3337-jocpYnrRmPVGcNWVSRswRrkXIAV_o3a_ThqUJah-FRvbhuiLfOE5wRag6rnfZl3kFmZcRlG1kA6JO5TzoCFKG8iiBSDxmt3I_SoJLlFjhXb_mZZuqXNu5RFALbsikze1R29bgXk1MDoiQt8UpBYjqea9QYZAAy5nkPWRWAkU,
65,BuzzFeed News,BuzzFeedNews,Here’s what the bride made of the risqué wedding look which left the internet divided…,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fskbaer%2Ffree-britney-nichelle-nichols-conservatorship%3Fd_id%3D3035328%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0DLr2YrG8yAiODWBNDjEUal2e0Mh29wBwKV6n3h0HEJonucykAdAGfQqI&h=AT0vvMT1QjA_PXgpuFN1EVTO4Vzm1Kf-RYyGdRZ7cQFdomveEyPoChtk5QGx1fRZjdLggcqnFExhyCC4PjotK-Vvl3R3fcv10XVbVZtWIf9qCkRT3ebFk1Y5BsYfbHuxIAjnbHhB4WBKAq7kG0fu&__tn__=%2CmH-R&c[0]=AT3dyHKKKp9caE1-nkby4qsKparQbZtURAHD1acgX4CkUYDt6A-3El5_xQCP2J0Qscb4Ti7uWbUeE9uciziF27J1nlLxmL_-JnGjUB7Z0PQ0184JQb6gZMuTTNpwrP3dPwH6-IF-Vn5MmTzwNVBYmazWZNUaxrVnOU5Qm74pQOWvVgo,
66,BuzzFeed News,BuzzFeedNews,"“Soooo this has taken a turn for the worse,” one congressional staffer wrote to federal law enforcement agencies during the Jan. 6 attack on the Capitol.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fbriannasacks%2Fbronx-apartment-building-fire-safety-violations%3Fd_id%3D3035309%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2rFX82B9KRO-Ht_-J5x7iuPq4u5ESCVlf6-38IVa8W0Mq6jQdeyYyKSvg&h=AT3HwPZ3lJTx_3cwCNJ1F6rPiekE53rCK-mgRc1nwXlfCa36QLvJftbZRZ--LmTyNS0fHQEhCDdlrWgXdZE4hAU6nKNRR8rKVU58fTn1zzTqN6UTv5CmXWDHnvb0OLnoNmwI_KDd666WwwZIphvO&__tn__=%2CmH-R&c[0]=AT1TXlRHWU5CFOQOOulx-dvn6gKU7tDaACshfycgjXWbx3fW3g75DQXK6ZkfOTFrJgcdG_nXp68kIOFeQAs-bWySyUm2gQ42IeYy3e0Wg89gYnEiR2E0aaYQyirlfH2-7wp_RdSmvxtfQlMsWq0V99pUnmI3TW4ekiitbwToTHxTbWE,
67,BuzzFeed News,BuzzFeedNews,"Current wage rates for people in hourly jobs leave some unhoused, unable to buy food, or collecting cans to pay the bills.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fzoetillman%2Ftrump-january-6-sued-rally-speech%3Fd_id%3D3034979%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0yzY5LGKP0yTxSIPbjwzb598HdOPLijKkcFDsHl_2ofEW5joZqTdBptLU&h=AT2PjQ5ZTm_hSb_sE_WawuQc7w60eApXHBDAetVT3YatEI1NxRr52A83rQBFw23wVv_OLcQULELcrlu-x9qesuXUBhAGyhm-cugiWHdTi8-xKbUza16xJ73i2UM-7vsCiLcFn0l3uIFxmW5ilYGc&__tn__=%2CmH-R&c[0]=AT26YS1SA2Ayp7WrgsdooSmaD7nI6w0wUexiG8MNIWgwPUuRFJRd8Cf_TElia1CzL7TuF_T7C-6J0PnWOHdkNxXjdoBZdNwAjN6oMevfN3evDNcWKsBLElIfixt2kWPapLkWdO3Idb0_76TiTR7onLpqZ8ZFkWrFLQtF_MDMm3bNoFY,
68,BuzzFeed News,BuzzFeedNews,"""We're going to do whatever we can ... to make sure that there's lasting change for not just Britney, not just Nichelle, but everyone who is trapped in this corrupt system,"" one #FreeBritney organizer told BuzzFeed News.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fnidhiprakash%2Fbiden-voting-rights-georgia-filibuster-schumer-speech%3Fd_id%3D3034747%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0NRfGsX6Td3JfKN6N2lA8DGU4MbWoJlarWzBxEUGA-y5DdMccitiw0P5w&h=AT0qopVDhZyHATQwIR81goV5XtCW2XGvPIrG6i2w5JGzZOTJhoIwCVMcvm9zeXMRIxjRwMTecHs-jH1TBXKAbJCfqYlcJNGmb_0mX5pxMKGvDQK5YIrsANsVmxoKBokv-FBdOk7Qsn33EadWNZLA&__tn__=%2CmH-R&c[0]=AT308RKFwKF2pr5qf_AADiTqlbxSmXZXhVMOONorttOISKmSYYffX57mng1oxIYu4hGkzpXVG4k5tCUUBTb4eaH5AFHrX_G6SkHIXym9bX6BveQ16Kr-SvmGw7jnwW1qSQQ_qibQMaYtkd4Q-HMAI3Voa3t0BhbZyvRP-EdLfGIwF9k,
69,BuzzFeed News,BuzzFeedNews,"Tenants of the public housing complex had also repeatedly reported malfunctioning doors, broken ventilation systems, and lack of heat.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fpiapeterson%2Fphotos-bronx-apartment-fire%3Fd_id%3D3034676%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2uihDomQGpyndkbdm4V4mHwOvgPlrFDZlXTGEyi1omJw6fZmyjHUilFl4&h=AT1abW7VlD0PrpTPjjVKrTOACg9cs9Q4RsMSZCwofZCi9gAWNkjywo77J5cQblRQomHxZ4cvHshlcXwi6xHjkcP_mNExVtJEn6hUUOVFChvh4vYn0dup2UjrkJ5M8_SOjTwCjS2tCtvXao2NOhx8&__tn__=%2CmH-R&c[0]=AT3Kw0hR-aQN0aZXHWY4AgWdtIYlpr5D-0sJ-NfrfDQ9ZpJ2QvWu_LLBztG3vUMai7p3jQu-OjeWSmJ9hahE3k09SpvsyYBkAc4uPR8qsldOOeO4ZBdfOvYTsb1ASy9Cq__3moI1uZvBG1vWn3k9AKN97V5RDW_admGTL1A5OnV23Ro,
70,BuzzFeed News,BuzzFeedNews,Trump wants a judge to dismiss three lawsuits seeking to hold him responsible for the Jan. 6 insurrection.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fellievhall%2Fkate-middleton-40-birthday-life-photos-life%3Fd_id%3D3034039%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0zdfr2OcbZ_G3_v6pj1Kiun9Y1887Kmo7W_pJZxtT8nmiyJkFvLM2RvEQ&h=AT34qlvKdaDAidbn_z1ZavXQfrzjnaToVm3vw4zfK3_PKshyMbxq8a7cMF_MqL4OGpdJS3n2ogjc-lYlr6TIqCnBB6gztqsRfCZJvkDmwCmTCqnbOz9HeUQgA536LTvhNEAv5Ht6TzFCREaKD77h&__tn__=%2CmH-R&c[0]=AT3ZJNm-UbYhd2UP798FDzQUmNgV7UPOQCm9x3XL9_Lq0dW50eZUHlcZQUEF-kn06-zcSp_lTW2qfB6Cu9jlhXhjJzY8OlbYPLb77EM4w34F-_DWI24nlnEcv1dtzyfNhLY1BhAVfwdetN3BkZocDsbnpZ4z41ijXadink3Yzql9RXk,
71,BuzzFeed News,BuzzFeedNews,“What we're saying is we don't need another speech. What we need is actually a plan.”,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fmargaretkingsbury%2Fnew-sff-book-recommendations%3Fd_id%3D3033792%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1tw5HiM2GurDPn8Of6BlYLw3cAwzqLiZR9o1Vt__uDciQxMCVbXRFyFFQ&h=AT1elRvRm2iMZYd46c4iDFDJNvijOm0MdNXfPYvcARsCqrjotr29s04X4aoBt02aP7HIZffN-NIsFT9G9JC4wR8XJdrdRvbHH4K2O_2BtYnEqyvIowGO76PZkyQsTH17a-7ZBBXBBNpMI4JpPJqF&__tn__=%2CmH-R&c[0]=AT2JGe8SScqtbzzwEc59wvQ6P2g6WY1CqGRJtRCv31YD5X0WlvdWVb5Vlbx1cZ30Mt532IxrRBEKvxnxfDcU9T3gsovu1I9w8dRdCJ11dTI0gHjp_RhKreTR2Cgz66Rzbgu4Hz39TP6NrLO9mBcwe2r0gfFescTvkYkussdViIxb8NE,
72,BuzzFeed News,BuzzFeedNews,"The Bronx fire comes just days after a fire at a Philadelphia apartment building that killed 12 people, eight of whom were children.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdrumoorhouse%2Frobert-durst-dead-hbo-the-jinx%3Fbffbuzzfeednews%26utm_term%3D4ldqpho%26fbclid%3DIwAR2uihDomQGpyndkbdm4V4mHwOvgPlrFDZlXTGEyi1omJw6fZmyjHUilFl4%234ldqpho&h=AT0MOrpffVAdaxB8NbclAW6pitozdmijOkXgqPZULzD2S_GFAzKn6VY8w2q8RRDKQG9HRcHJsnMC3mqCO5W_vAT22U5CKr3_rXlYc4LiVHzKKU8txdYaPzszMzS2ovJBI-aIlc7Kie-UhN9x4pDY&__tn__=%2CmH-R&c[0]=AT1h6_nnoOGRGZB5DsJe2bf1CpV2plrW2suNE6I_MYSPIbqjVZ0iHZPJJmw2sPN79TFFOR23ofMzQBpvYjN5IBIwWGP9_aH6kvyTHupSnp1ryNfOUupPfNFEF2CjZvTlMu-P-r-PSkiiebncYFdo3mrL3mLDT_YK1fLFbZZpOwaxGKU,
73,BuzzFeed News,BuzzFeedNews,The Duchess of Cambridge’s life in 40 photos.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fellendurney%2Fpete-davidson-and-other-celebs-react-to-bob-saget-death%3Fd_id%3D3033124%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1Q5eEdVBhLPLAaGEJt0Xgv4AbCusYT3oVerhuUSN-1BJHILdOovWbb_Fc&h=AT20cp2eyiAf4npxC_F8YRaZP70XKtXwc27tIeDQIaCGnod0CH0FxfGtBZoC_rVfzrIIhrSgiKAcjGSUsIXQ8O7j0iQ22L9oGoX9vcPWykWTcsgmdVx6nG2kdnf0CTt6c-n_HzJotceOTuepHQ0e&__tn__=%2CmH-R&c[0]=AT0N-yU9ui2Ik7DQxONn7nATZX49RK5PgU8lbenaJzSE_g4Rnggfw6lPraveikjCM3tBgB7baC6xk1OtT6OjX8oIc6lqLRiRto1gOxMa2wksWiJ1vWuB7JFvlhQD4-f0VwFaJ34OJicFNsPDC14-VVDMz61hauOOqPFbfOamvCHARxc,
74,BuzzFeed News,BuzzFeedNews,From searing dystopian futures to sweeping romantic fantasies and action-packed space adventures.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fleylamohammed%2Fandrew-garfield-stressful-lying-about-spider-man-no-way-home%3Fd_id%3D3032910%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1b5XnzFUWR-i80-WTj5OsaJtFLWxz2XsDFKyW80Yey_W3T8Dy5rWiyR2s&h=AT2tAnubQr6wG4fWXP_9NQj9cQrS2OFVxMo1JsjsWbItyJ-YAWN60hZm_JNYFUQxHUVaMmX2ZKbeQMZnNPBvPXmw6SxTFQu5eFdHHXeKyrgBT5WzRKokdZ9fif8WqL81y3SrFFmRAddgCeNSHhI4&__tn__=%2CmH-R&c[0]=AT0NcTZnbXKKTPMGmFKrihyj_gwpJIQL2hoirhLqY1Nn0ap5F5jzZDeQ-eEKP8O0DsllyzyZi8njN781d9BA9DEXx219wm3TxHaqpqgUV9pAiSlGsoGC51vVC96Jubh5Dw5ig5pAsotTg2oogrEEqINVRmjYKZ0-rgopkHCVkGmKaAA,
75,BuzzFeed News,BuzzFeedNews,Convicted murderer Robert Durst has died at 78. The multimillionaire was the focus of The Jinx documentary.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fstephaniesoteriou%2Fjulia-fox-die-hard-kardashians-fan-kanye-west-divorce-kim%3Fd_id%3D3032833%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR3N6LrAUnzTBbeqhkeM3XIL-biQauxtmdKANzhzTWUiFVGw_131qoSnfJ8&h=AT3PFHK61wq2QMK-CZsa4o2-UfaGXOUOjkYQbRSV6ghAvcXkjqHivVyDtbdiVmlCHpV6WzeaJQPs3xuWTanlC6OjnqcJqsK7HOUXEiHw3zvL1WTzDyqt2-7tIXTXmaqP_7wFWHB9ZNfDnOXEH3SQ&__tn__=%2CmH-R&c[0]=AT0YKOSH6NFUV9kgoiJaYVmtCl_yfDu1fmI_OifcKI2d78qnKYq-w75QeAeUH0mtT_mfD98chL2Cxn69bFa037n5BkGamlknjcDvpILJu1JxsdWZjcQXBzx15bmEjmV1Q-Q6wNMd3RXm4m7jaJfDtrnKa9VA9dGYIoWDVyrrRy1LfSQ,
76,BuzzFeed News,BuzzFeedNews,The comedian and actor — famous for his roles on Full House and How I Met Your Mother — died on Sunday at age 65.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeed.com%2Flarryfitzmaurice%2Fbob-saget-celebrity-death-reactions%3Fd_id%3D3032576%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR3nfR-qYWwF7roD1wUvNwe0Lhs-27-gvKaVUDlzif1zNK8Bu9cHm27tBhE&h=AT3HvTImWnigrG6xWD6hfic7RjMLAT9aSe77PYKY9Xt2JhgJLfEXIgP10USqgVwU7GTVrOY1cTDmwXj6f1bIuSC3gsFHST00TbPob6iADj2Eei8H2-htQDtyIny7D9DGdqhFJGzCprB2y5FYFxGn&__tn__=%2CmH-R&c[0]=AT3iv8Xi14JW_NasvMJN9Rvk1JMpWQ_T-f2JAtMdl1nI5i9fWIa1LGcdn7eF867tGYMiDOIhVqQDr1QI5wNqqXLIbuXmCZVSJksSvUsNCNO2hPhDwSbB3vhAXspLAnRbnDZHcPw89FVeaCHEuDPQVLVBMub2Hb56lTt7PR3IQoSMYE0,
77,BuzzFeed News,BuzzFeedNews,"“There were moments where I was like, ‘God, I hate lying.’ I don’t like to lie and I’m not a good liar, but I kept framing it as a game.”",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fbenhenry%2Fgolden-globe-winners-2022%3Fd_id%3D3032398%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2rFX82B9KRO-Ht_-J5x7iuPq4u5ESCVlf6-38IVa8W0Mq6jQdeyYyKSvg&h=AT2N-U0plAwXirKv9tLpE4hqG0HwWN4XMZYyhf_87czIK-QsF-sPYzzUBE9OcpmM5XHqkWuuThqGsrvhKQsD7Ifm9pZtfc3P8mthe4M7shI2lOo6476Cb4_5BHCjeP2JNATNrHZg7tdvx6vFvltS&__tn__=%2CmH-R&c[0]=AT1A_3eT7Guk9gi2NCVsUh_cG-c8ZZ381P2Bur1ObqNqjZM0ajbuRUmJvIswKRBOMIseSbYMTNY2LY-t_ywQXoJj674SbW4AJFx7GdJOm23lpy7mB2_vjWTOlwY4dQpkeKRZNCVJHE037Mk7_Nq8lFcnieRcdNlD8yPlPstiDffbbdA,
78,BuzzFeed News,BuzzFeedNews,"Just days after Kanye publicly begged Kim to take him back, Julia discussed their divorce in a podcast and admitted that she wanted the Kardashians to be her “family”. Two weeks later, she and Ye began dating.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeed.com%2Flarryfitzmaurice%2Fbob-saget-dead-at-65%3Fd_id%3D3031307%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR3XbAMEuTZHI_ODG48hqBnIUYujzIdz6I0jT80ZuODp3X59a7epGTCpFr4&h=AT0ynmkdUGGqtJVQaFpttqM5f26SphiBDcNEbOfIjd3ohP0oBHfLh7gKoVDdDTwEpcnyZgEj4VSx5zy2NpD_jtwER7Rq_PGAdA4FmEvX5eSIJAISQRcKSxDc2XFcopLdA9Zbq3E26-h2MrQX0reD&__tn__=%2CmH-R&c[0]=AT125eoc_mOhr8C55HGUCWCw9NAfW-M4WOrcsxg216Y6zbwYmizIm72Ui8eTsBgvdvtszWYsWTBo_w7zKl3R8XAXYin2fhJcekSMz_T4cDn_zUEcXLaaQy8tSBuWtKl2ZaLby395HGX9mIeGurLKF-uQlzjO_CNvS1tOJPrMmhodomY,
79,BuzzFeed News,BuzzFeedNews,“I am broken.”,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fellievhall%2Fbronx-fire-deaths-children%3Fd_id%3D3030651%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2erimRM2mc4wg-Ht5KMWTpoYaAnYy1KkMsMvjgGcJmc0SYxJV55bf_ZdA&h=AT0czcNCF71TlleXS5X-y632_UQMHJdU6FrrN0VLDc-yPgOBo_9am96g2-ScTbHEacwwQnTmFlk7iIVchKNmbAShdWOQeX1BPrZl1jI19CRIV2-W-l_XcfkDwAOfV8gig-n0J8_U6uIJBuqa5ier&__tn__=%2CmH-R&c[0]=AT0RrMQoM5T5fQ150vH3eaKzUKcmB6jfWt-8RZ7FJyNtoRn6cv1peOaArim7dZnXz5Soh_D99DC0aGjSBtNoi6uFKHHx1qaRiJQrMmk0_a3XdnLbKkjjXvMAmACTSUz4fckFf8oPpTuczmpMrYki8hUDxEQ1lzXinJXplZJ7qv_mgbg,
80,BuzzFeed News,BuzzFeedNews,"Nicole Kidman won her sixth Golden Globe in a fiercely contested Best Actress race, while Andrew Garfield and Will Smith also scored awards.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fellievhall%2Fkate-middleton-pictures-40-birthday-portrait-duchess%3Fd_id%3D3030507%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0bl3IdSlxgKSqMrd6B0sRWKsFzGaYvi8lNZ4OS5XOWJW3Z_ct6XMBONvs&h=AT36UKw0y-akcEBb-t4pQ5Qn13RrN8ZW4yR5f4-tF43otN6a59fk6Dgc6DQSBcJK9FVtbpLDY_L_89ZE19F3pGTezLX2TaOXvsN8JZF6dxY9jalJ_PGRaJ6BOMaxCldTQJf4lKtKkZx6tApd6Izo&__tn__=%2CmH-R&c[0]=AT2Osf-B52w8Wmpvv3zc4ciz_LfG60vPnDwM5aQrJu7vmuuqjagrsaeyiTC6FzfnI3hzG9h0q3El--JSgJ1ZAAFXPoU4tJxOINVuBb8Xd89X6aOH7XxXaIDLqDIkMu1ER3e7OSbQQvSKjHubdr05WRsY_PWVmm7iYHhyFH7PlrgKOBE,
81,BuzzFeed News,BuzzFeedNews,"Comedian and ""Full House"" star Bob Saget has died. The iconic TV dad was 65.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fjuliareinstein%2Fchinese-immigrant-dies-nyc-attack-injuries%3Fd_id%3D3028213%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0vE0OnWEl-uBgGlRiE-1Y9ISWS1m4FFVJkUq8txewRpXxUpNsXWHbCHm8&h=AT0PGa_w8IaGWpWO-iSoQoe2a8GpJhQ2BhCqVIGTZIQjw_wBP0BJlc8YnoufLACN1wiBB_SdOpGGFpFZuC_qQzeddBUo-ss0M9ACnVxbpzAzAlgl2XQuGLVFLFtMKqOSKFGJ5OKZKr3GHnanhGTt&__tn__=%2CmH-R&c[0]=AT3LcxcNvu9pnT5bwboQnrRwPnnAQTRWN-ifNEvUegCPx__fnVHIS-p6UhZeC3D4gQn7wkFYyZluozjDJRk4OMBSpL5wZyT-iiAJrGRDDFCeyBCVO5sSy8ehFvs7OF46z8QpGYpjIF5V9mdyC08bi6CsKjRA-bGscqgKLEtzY549g-s,
82,BuzzFeed News,BuzzFeedNews,"""This is going to be one of the worst fires we have witnessed in modern times here in the city of New York,"" Mayor Eric Adams said.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Ftomiobaro%2Fnew-books-2022-emily-st-john-mandel-ocean-vuong%3Fd_id%3D3026331%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR29iS3DdqXcX4YRMq2AeeekFi4ujnB1sQUnoj5TtZE7iHY1CRXFhRYCK2E&h=AT0SRaSAbjhUaL18_fWL23T0opnA5bkmL3G_-3c-T5fk1JbUSWUGtEX98p9cpt77fWMj9j9NjPdiWLxJk_Rq5WnHAda5OV7znVHVV84Skrjv7Z3bPF0iNCfOZhHC39FaNY1E5qo1my3LWfwvsZxc&__tn__=%2CmH-R&c[0]=AT2mYWLsRG-9TyTRn3pnzd5ZpqyBc71SW3sJbxDIzJnY8dKPOWDn_kx68aw6e6_L01V0kgGriV5j7-JlddQpAyAhX2tbB8smkfLEI8vuKW9gizxF13kl8lZtf0uickoco5T2SDonYgdomwd8IoQ_BhnRxSLeybI3fJDDhFDorZ8nb28,
83,BuzzFeed News,BuzzFeedNews,The three new portraits of the Duchess of Cambridge will go on display around the UK and then hang in the National Portrait Gallery.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fpaigeskinner%2Finstagram-unfollow%3Fd_id%3D3026329%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0mJdsyjvuZs_lcj14D9evSbdp08O8NJ-HtEh8br7IR2LEdZxx7pMjsvf0&h=AT3nKq4U4I8Lx7maAsX6PqUQGPq--ZZkIqm9UNdDkNx4Db6aqhAynSJIpYVvCofdBHTZVtCVOlfsqGDxDg3y4Gah4bKJ2BtG2jXodJYKWJXcVB-de8Dzi9w1PHUZnawL2opZjeODRoIN51bcvTyK&__tn__=%2CmH-R&c[0]=AT3-QDpU7SdBnOsC1C6TX1upgvfJzCgry_FaHHV_57XdwwkwrIhqqdB8pcTBuWEW5W-8-P_yunZeWCMh4AhGr6lVdeshOhxJq-BcgKFUG4okpo0h42A08GpYlxpPBPt6Sd3fmWGMx0EeugLMWvuMzcI7Snf1Lj1z0PNE9Vuq9xJrl4I,
84,BuzzFeed News,BuzzFeedNews,"Yao Pan Ma, 61, had been in a coma since the assault in April. His alleged attacker has been charged with a hate crime and other charges.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fpiapeterson%2Fphoto-stories-challenge-world-view%3Fd_id%3D3026313%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR26tYCjZqtssqFRoDRH_rjnvtaKngxbvUwKXs1o2KQxd-wmUcbFXCiaOfw&h=AT0GA-4otx9Z2Uy-JGmPoIX6qLF--rI_KR-KHd5aivC9C8LP2F6zEDewpOYB5-AVW1OxdLF4RKGe5E9Z7LyHbmVxIpZZ5o7QagYHPIruA8Kwwvly8yhkjWh7E_xnq2Oai7oFoJG2M07A_KsYgobl&__tn__=%2CmH-R&c[0]=AT02B2QInOryU3ig_C2PBe83IyFU7L8N_lJi4jKj09kBELqtoGMbH64rTRqEy5CTDq_s1j890pf2tgf0Tu18xRjb55Dp54TpN7VWTVg1hqEKnve3sB4A5aGzVV9p-NQ8Ih5yqTMymDalbOyQsya8S6g469ir_GZKEYxwLL4sv_Dbz2Q,
85,BuzzFeed News,BuzzFeedNews,"2022 brings new and updated works from Hanya Yanagihara, Emily St. John Mandel, and Toni Morrison ",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fpiapeterson%2Fphoto-stories-challenge-world-view%3Fd_id%3D3025012%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0mJdsyjvuZs_lcj14D9evSbdp08O8NJ-HtEh8br7IR2LEdZxx7pMjsvf0&h=AT1aCGQlu0Ug3TNSsY1So-H1cU5qrPx0BRn6VLIWjmu-nhACPiVqEGCDz71BTIYK_TlNaJJwEm47nChTX6UkHn36CT4jOotv8PceC66EBVhohdi3b8m5sLwZPR6RGfYUuFvj_icW9ZMgAs4wAJ2i&__tn__=%2CmH-R&c[0]=AT3qxNgMNGwJ4y-sf1WSjVh2S5eF7lgvyRCPJ2h9ilHDqeRwJ3Vag45C5GH9ke-yDfj1SYEdxS2TX3docOqd9fUjc-n3At4gUwGwXDQyPYA6qRmHJ3wDEnNaCKU8xaZDikIvJ05l5EeN9bNydinwYTIWUmD9wh1rjJKWn-ixwGrCTQU,
